Genes,CD4T,CD8T,B,Plasma,DC,NK,Mono,Mast,Tregs
ENSG00000196262,3.54294844386435,3.26802626802627,5.1742099625067,14.3453634085213,13.1251008878128,3.62525430625254,5.10565353552003,2.32644376899696,4.24143610013175
ENSG00000070756,8.4673807862817,5.18414018414018,7.64550973040528,7.45889724310777,16.3712671509282,3.62233826122338,12.6210647766606,3.88206686930091,6.77453886693017
ENSG00000142197,0.0433647635979027,0.0478500478500479,0.251339046598822,0.0741854636591479,0.162227602905569,0.060558795605588,0.161611999340696,0.035258358662614,0.0416666666666667
ENSG00000156738,0.0206134527533362,0.0413160413160413,6.33377968219961,0.218045112781955,0.178369652945924,0.0202766852027669,0.00708752266358991,0.00364741641337386,0.0355731225296443
ENSG00000117322,0.00717870243265747,0.00686400686400686,0.74401892519193,0.0741854636591479,0.0112994350282486,0.001356300013563,0.000988956650733476,0.00121580547112462,0.00329380764163373
ENSG00000108518,6.00281297117267,7.75834075834076,5.64684877700411,11.3894736842105,26.0573042776433,10.5992133459921,12.0730179660458,3.07173252279635,8.10095520421607
ENSG00000100721,0.00180030155050971,0.00115500115500115,1.10158900196393,0.0303258145363409,0.754640839386602,0.00169537501695375,0.000824130542277897,0.00060790273556231,0.00428194993412385
ENSG00000163683,0.059139905934244,0.0708840708840709,1.45875736475629,0.194486215538847,0.997578692493947,0.142614946426149,0.379676940827427,0.141641337386018,0.0558300395256917
ENSG00000143297,0.00184530908927245,0.00168300168300168,0.553249419746474,3.24110275689223,0.0532687651331719,0.00291604502916045,0.00296686995220043,0.00364741641337386,0.00214097496706192
ENSG00000104894,2.38186646263249,1.73553773553774,9.13127120157115,1.52857142857143,4.42453591606134,1.60348569103486,2.76314488214933,2.54772036474164,2.48254281949934
ENSG00000170540,0.62799018835655,0.754050754050754,0.780976611319407,1.35714285714286,1.91767554479419,0.769768072697681,0.889731333443217,0.796352583586626,0.758234519104084
ENSG00000153064,0.00614352904111439,0.00382800382800383,3.19447420103553,0.286466165413534,0.248587570621469,0.0238708802387088,0.0170595022251525,0.0109422492401216,0.00839920948616601
ENSG00000197111,2.18448590138848,1.78028578028578,3.18902874486699,4.86666666666667,5.85633575464084,1.65353316153533,3.37563870117027,1.06200607902736,2.449604743083
ENSG00000198830,1.30391340549542,1.24578424578425,1.57614711658632,6.63208020050125,3.39870863599677,1.24684660246847,1.7458381407615,1.54468085106383,1.48171936758893
ENSG00000167748,0.00123770731597543,0.00161700161700162,0.348643099446527,0.0513784461152882,0.0112994350282486,0.0004068900040689,0.00609856601285644,0.0,0.0107048748353096
ENSG00000203875,1.33496860724171,1.02692802692803,1.01718443135154,1.71578947368421,2.15415657788539,0.735657127356571,0.935223339376957,0.898480243161094,1.19795783926219
ENSG00000128218,0.00285797871143416,0.00118800118800119,1.48013747545081,0.210526315789474,0.0484261501210654,0.0020344500203445,0.0023899785726059,0.0,0.00444664031620553
ENSG00000064886,0.0796408398406733,0.148071148071148,0.265086591680057,0.0320802005012531,0.0137207425343019,0.100501831005018,0.0126091972968518,0.00425531914893617,0.0802042160737813
ENSG00000130429,1.45394603596102,1.58990858990859,1.86850562399571,3.46791979949875,9.65294592413236,1.65427912654279,6.78910499423109,0.901519756838906,2.06274703557312
ENSG00000167258,0.303755879109751,0.347985347985348,0.320210676664881,0.767919799498747,0.591606133979015,0.364166553641666,0.41124114059667,0.228571428571429,0.314229249011858
ENSG00000124795,0.739991448567635,0.945615945615946,0.840965898946617,0.10952380952381,2.37853107344633,0.857588498575885,1.91099390143399,0.714893617021277,0.818675889328063
ENSG00000162783,0.890991741116637,1.12322212322212,1.4892429923228,1.70075187969925,2.79257465698144,1.29133324291333,1.32075160705456,1.48753799392097,0.765974967061924
ENSG00000163466,1.99048090555168,2.55882255882256,2.2074629530441,6.59624060150376,9.45359160613398,3.57154482571545,6.04681061480138,1.73495440729483,2.34288537549407
ENSG00000118308,0.127888921394334,0.195426195426195,0.403008391358686,0.784962406015038,0.464891041162228,0.362335548623355,0.209246744684358,0.148936170212766,0.163208168642951
ENSG00000175482,0.507977586245696,0.509223509223509,1.34641135511516,1.28145363408521,1.71993543179984,0.45822595958226,0.970413713532223,0.642553191489362,0.621376811594203
ENSG00000145012,0.175866957715417,0.193050193050193,0.240046420282092,0.103007518796992,0.707021791767555,0.350467923504679,0.461018625350256,0.0996960486322188,0.218050065876153
ENSG00000137309,0.435875509147782,0.334950334950335,0.712863774326013,2.97042606516291,2.02582728006457,0.191577376915774,0.636311191692764,0.191489361702128,0.450263504611331
ENSG00000182768,0.362850777505232,0.382668382668383,0.532047848598465,0.491729323308271,0.380952380952381,0.223179167231792,0.159304433822317,0.265653495440729,0.397068511198946
ENSG00000156136,0.207979836622634,0.205557205557206,0.421755043742189,0.182456140350877,0.697336561743341,0.178489081784891,0.171831218064941,0.068693009118541,0.261528326745718
ENSG00000134333,2.11728964601571,1.35956835956836,0.843867166577397,6.80300751879699,4.70137207425343,1.55411637054116,2.123372342179,1.01641337386018,1.74094202898551
ENSG00000178035,0.375092828048698,0.224400224400224,0.650821281913944,1.08922305764411,0.769168684422922,0.167774311677743,0.198945112905884,0.185410334346505,0.325757575757576
ENSG00000122545,1.29966019308234,1.97264297264297,1.6566238171755,2.23032581453634,2.27118644067797,2.39956598399566,1.36105159057195,1.34224924012158,1.21261528326746
ENSG00000167604,0.113509012759637,0.136257136257136,0.577084449205499,0.244360902255639,1.23244552058111,0.233351417333514,0.388577550684028,0.643161094224924,0.136363636363636
ENSG00000159958,0.0511960753426199,0.0471900471900472,1.53508302088913,0.356641604010025,0.109765940274415,0.00644242506442425,0.00370858744025054,0.00303951367781155,0.0576416337285902
ENSG00000177455,0.00279046740329005,0.00108900108900109,1.32467416532762,0.381704260651629,0.0460048426150121,0.00237352502373525,0.00271963078951706,0.00303951367781155,0.00296442687747036
ENSG00000078177,0.206044512455836,0.126390126390126,0.0836904124263524,0.501754385964912,0.75544794188862,0.139020751390208,0.173232239986814,0.0899696048632219,0.187747035573123
ENSG00000257103,0.565857281094583,0.555027555027555,0.570433851098018,0.958395989974937,0.957223567393059,0.570527600705276,0.572111422449316,0.3209726443769,0.605072463768116
ENSG00000205352,0.960550892274456,1.08438108438108,1.22986966613105,1.39824561403509,2.78611783696529,0.955174284551743,2.12015823306412,1.00790273556231,1.20306324110672
ENSG00000161929,0.00261043724823908,0.00389400389400389,0.601410462417425,0.0152882205513784,0.576271186440678,0.0208192052081921,0.451705950222515,0.00060790273556231,0.00312911725955204
ENSG00000111669,1.09318810900826,1.20717420717421,1.37529012676308,6.10250626566416,5.04600484261501,1.5558795605588,3.10614801384539,1.93313069908815,1.2437417654809
ENSG00000112576,1.40486531494025,1.17404217404217,0.989733976075701,0.546616541353383,1.74576271186441,1.45822595958226,1.14793143233888,0.401215805471125,1.28310276679842
ENSG00000028277,0.231788824628125,0.159390159390159,1.33904659882164,1.38170426065163,1.29459241323648,0.108164926081649,1.29190703807483,0.0468085106382979,0.38965744400527
ENSG00000175130,0.316965591736616,0.241065241065241,1.03941260489198,0.472932330827068,3.136400322841,0.215244812152448,0.368303939343992,0.0626139817629179,0.284914361001318
ENSG00000269404,0.00265544478700182,0.00237600237600238,1.0322710230316,0.0335839598997494,2.01856335754641,0.0044757900447579,0.0100543926157903,0.00182370820668693,0.00428194993412385
ENSG00000120738,0.550824763147827,0.638649638649639,0.720674879485806,2.56992481203008,0.842615012106538,0.472467109724671,0.726883138289105,1.26261398176292,0.480072463768116
ENSG00000066923,0.0489231946351014,0.0535920535920536,0.676084627745046,0.0383458646616541,0.0710250201775626,0.0646955106469551,0.0131036756222186,0.0109422492401216,0.0523715415019763
ENSG00000140398,0.0468303440826338,0.0210540210540211,0.184565256204249,0.105513784461153,0.033091202582728,0.171368506713685,0.0173891544420636,0.0303951367781155,0.0372200263504611
ENSG00000128340,2.30753651236582,2.56024156024156,3.33578825209784,4.63759398496241,2.83373688458434,3.08802387088024,1.74789846711719,3.05714285714286,3.10276679841897
ENSG00000150867,0.435875509147782,0.830577830577831,0.389305481164078,0.336842105263158,0.811138014527845,1.05513359555134,0.479067084226141,0.413373860182371,0.391798418972332
ENSG00000162894,0.85280284447645,0.585783585783586,2.39510801642564,0.355639097744361,0.158999192897498,0.722772277227723,0.0142574583814076,0.00547112462006079,1.67835968379447
ENSG00000067225,0.850867520309652,0.703890703890704,1.16497054097483,4.07593984962406,4.99919289749798,0.542045300420453,4.66828745673315,0.914893617021277,1.32971014492754
ENSG00000162511,2.5750163152328,2.06342606342606,6.96996072129977,2.04887218045113,6.63761097659403,1.60341787603418,8.42640514257458,2.92279635258359,3.19713438735178
ENSG00000124243,0.109323311654702,0.16975216975217,0.569987502231744,0.127318295739348,0.0750605326876513,0.0850400108504001,0.00288445689797264,0.0364741641337386,0.0754281949934124
ENSG00000160856,0.00524337826585953,0.0705210705210705,0.361631851455097,0.0323308270676692,0.0129136400322841,0.273701342737013,0.00123619581341685,0.00121580547112462,0.311758893280632
ENSG00000100902,0.460607151697909,0.537372537372537,0.369130512408498,2.73032581453634,1.95238095238095,0.658822731588227,1.20397230921378,0.573860182370821,0.540349143610013
ENSG00000121210,0.278056574476225,0.163185163185163,0.511649705409748,0.165914786967419,0.289749798224375,0.171436321714363,0.17933080599967,0.0194528875379939,0.342226613965744
ENSG00000132185,0.00182280531989108,0.00122100122100122,0.929566148901982,0.254385964912281,0.164648910411622,0.00169537501695375,0.000988956650733476,0.0,0.00197628458498024
ENSG00000152492,0.0315052771339199,0.0426030426030426,0.707820032137118,1.4531328320802,2.23486682808717,0.0893801708938017,0.209329157738586,0.0364741641337386,0.104743083003953
ENSG00000057608,0.48407858316268,0.457446457446457,1.03142296018568,2.24335839598997,3.52461662631154,0.421470229214702,1.71344981044998,0.506382978723404,0.598978919631094
ENSG00000008282,0.355064473299278,0.22020922020922,1.0055347259418,0.371679197994987,0.485875706214689,0.107283331072833,0.341107631448822,0.566565349544073,0.359189723320158
ENSG00000100365,0.0936831919346491,0.04999504999505,0.570255311551509,0.780701754385965,0.587570621468927,0.0105113251051133,0.66218889072029,0.351975683890577,0.354413702239789
ENSG00000167483,0.00364561063978216,0.00237600237600238,1.04284949116229,0.0160401002506266,0.756255044390638,0.0035263800352638,0.00280204384374485,0.00060790273556231,0.0161396574440053
ENSG00000140750,0.10781555910615,0.123948123948124,0.450187466523835,0.0664160401002506,0.569007263922518,0.114268276142683,0.220619746167793,0.0474164133738602,0.166172595520422
ENSG00000129084,0.614060355109481,0.581526581526582,0.471924656311373,1.97117794486216,1.57384987893462,0.604638546046385,0.986154606889731,0.541641337386018,0.673913043478261
ENSG00000136108,0.125300987915476,0.14044814044814,0.181753258346724,0.533583959899749,0.296206618240517,0.0893123558931236,0.145294214603593,0.0747720364741641,0.211462450592885
ENSG00000133789,0.0189706775884961,0.0252780252780253,1.3215497232637,0.445363408521303,0.64729620661824,0.106605181066052,0.45302455909016,0.706990881458967,0.0647233201581028
ENSG00000112182,0.284695186443729,0.112728112728113,0.650508837707552,0.0704260651629073,0.0766747376916868,0.0986030109860301,0.00461513103675622,0.00121580547112462,0.217555994729908
ENSG00000124570,0.202871480973063,0.227832227832228,0.261694340296376,0.393984962406015,0.9136400322841,0.419435779194358,0.871600461513104,0.872340425531915,0.12203557312253
ENSG00000177889,0.444741994284043,0.40979440979441,0.522495982860203,1.5218045112782,0.938660209846651,0.345381798453818,0.41313664084391,0.361094224924012,0.540349143610013
ENSG00000127483,0.842788667101739,0.985578985578986,0.748393144081414,2.04335839598998,1.29782082324455,0.860504543605045,0.979973627822647,0.74468085106383,0.886857707509881
ENSG00000160999,0.00407318225802822,0.00468600468600469,0.207730762363864,0.765664160401002,0.263922518159806,0.00318730503187305,0.167875391462008,0.00364741641337386,0.00675230566534914
ENSG00000272398,0.0022053693993744,0.00231000231000231,0.769862524549188,0.012531328320802,0.0274414850686037,0.0024413400244134,0.00395582660293391,0.00303951367781155,0.0036231884057971
ENSG00000085117,0.194657605148862,0.0681450681450681,0.755534725941796,0.141102756892231,0.253430185633575,0.0295673402956734,0.397560573594857,1.23161094224924,0.303194993412385
ENSG00000164985,0.78733937934604,0.604197604197604,0.699473308337797,0.930827067669173,0.729620661824052,0.481622134816221,0.283583319597824,0.210334346504559,0.876317523056653
ENSG00000169564,1.73542318338322,1.72537372537373,2.11301553294055,4.33107769423559,5.27522195318805,1.62613590126136,4.13721773528927,1.14468085106383,2.10326086956522
ENSG00000165025,0.00339806917658708,0.00537900537900538,0.719559007320121,0.945614035087719,1.41485068603713,0.246168452461685,1.37077633097083,0.106990881458967,0.0036231884057971
ENSG00000136490,1.8126336161307,1.47536547536548,2.39425995357972,2.02606516290727,3.32041969330105,2.01430896514309,1.60548870941157,0.296656534954407,2.28310276679842
ENSG00000078674,0.56957040304251,0.678183678183678,0.671799678628816,0.795238095238095,1.06941081517353,0.598738640987386,0.769902752596011,0.706382978723404,0.611495388669302
ENSG00000198771,0.527105790219862,0.543840543840544,1.79691126584538,0.762406015037594,0.8272800645682,0.506103350061033,0.962914125597495,0.175683890577508,0.844202898550725
ENSG00000012124,0.00281297117267142,0.00188100188100188,1.27789680414212,0.0411027568922306,0.0726392251815981,0.00345856503458565,0.0224987638041866,0.392705167173252,0.00345849802371542
ENSG00000132424,1.5268132412179,1.44748044748045,1.80842706659525,2.93558897243108,2.86440677966102,1.56727248067272,1.41066424921708,1.15136778115502,1.56867588932806
ENSG00000135899,0.564259513468506,0.496881496881497,1.20282092483485,0.650125313283208,1.37933817594835,0.486233554862336,0.630624690951047,0.251671732522796,0.63570487483531
ENSG00000138071,0.776807615275559,1.03078903078903,1.03718086056061,1.79774436090226,4.07667473769169,1.15448257154483,4.40151640019779,0.845592705167173,0.929183135704875
ENSG00000224137,0.0014177374710264,0.00112200112200112,0.850830208891269,0.0157894736842105,0.105730427764326,0.001356300013563,0.00222515246415032,0.00182370820668693,0.0024703557312253
ENSG00000166974,0.423183383216689,0.638847638847639,0.575834672379932,0.256140350877193,0.596448748991122,0.798657262986573,0.265946925993077,0.218844984802432,0.49802371541502
ENSG00000104921,0.00193532416679794,0.00158400158400158,1.17447777182646,0.161152882205514,0.0379338175948345,0.00223789502237895,0.0079940662600956,0.00060790273556231,0.00411725955204216
ENSG00000112699,0.0946058464792853,0.107580107580108,0.130423138725228,0.615538847117794,0.209039548022599,0.113386681133867,0.0939508818196802,0.035258358662614,0.153162055335968
ENSG00000005022,1.30929180637757,1.20839520839521,1.74379575075879,5.89323308270677,6.02340597255851,1.41102671911027,2.53584967858909,1.07477203647416,1.40135046113307
ENSG00000204435,0.670184755946621,0.618486618486618,0.82672737011248,2.31177944862155,2.1638418079096,0.725688322256883,1.37555628811604,0.844376899696049,0.852602108036891
ENSG00000247774,1.7617750973288,1.25977625977626,0.562935190144617,1.20200501253133,0.640839386602098,1.48657262986573,0.0801054887094116,0.0370820668693009,1.50691699604743
ENSG00000144218,0.0421270562819272,0.012045012045012,1.13319050169613,0.0162907268170426,1.07183212267958,0.0309236403092364,0.0133509147849019,0.00243161094224924,0.0999670619235837
ENSG00000149311,0.911020095866058,0.815760815760816,0.773477950366006,0.996741854636591,0.507667473769169,1.13610470636105,0.543596505686501,0.147720364741641,0.844202898550725
ENSG00000198563,0.574408713459505,0.531399531399531,0.613060167827174,1.07869674185464,1.33979015334948,0.608639631086396,0.775754079446184,0.52644376899696,0.734519104084322
ENSG00000185043,1.16090195107681,1.08781308781309,0.943983217282628,1.22731829573935,1.76271186440678,0.866879153668792,0.899373660787869,0.53434650455927,1.00691699604743
ENSG00000060237,0.562639242073047,0.69003069003069,0.406846991608641,0.750375939849624,0.968523002421308,0.403499254034993,1.12502060326356,0.271732522796353,0.797924901185771
ENSG00000170515,0.62799018835655,0.691218691218691,0.585297268344938,3.19724310776942,1.50040355125101,0.6598399565984,0.779380253832207,0.775075987841945,0.645586297760211
ENSG00000129534,0.167968134662556,0.228162228162228,0.511292626316729,1.16215538847118,1.41081517352704,0.396378678963787,0.932338882478985,0.207294832826748,0.230731225296443
ENSG00000183648,0.606949163984967,0.61046761046761,0.603642206748795,3.18771929824561,1.73527037933818,0.497965549979655,1.67084226141421,0.857142857142857,0.759057971014493
ENSG00000166797,0.173144001620271,0.162294162294162,0.524638457418318,0.870426065162907,1.05649717514124,0.153804421538044,0.485495302455909,0.170212765957447,0.252635046113307
ENSG00000198286,0.144609222044692,0.193149193149193,0.282538832351366,0.196491228070175,0.397901533494754,0.395225823952258,0.00288445689797264,0.0158054711246201,0.157938076416337
ENSG00000168421,1.34399261876364,1.18308418308418,1.24044813426174,1.51303258145363,0.361581920903955,0.60958904109589,0.0257952859732982,1.10455927051672,1.84239130434783
ENSG00000140391,0.0849742331840583,0.0908820908820909,0.695679342974469,0.903759398496241,0.725585149313963,0.146412586464126,0.185182132849843,0.109422492401216,0.0630764163372859
ENSG00000152061,0.314355154488377,0.481866481866482,0.378727013033387,0.803508771929825,0.579499596448749,0.490031194900312,0.242459205538157,0.105775075987842,0.524044795783926
ENSG00000168734,0.0123995769291356,0.00864600864600865,0.510712372790573,0.118546365914787,0.104116222760291,0.00630679506306795,0.00815889236855118,0.384802431610942,0.00823451910408432
ENSG00000110958,1.78337871593492,2.27482427482427,1.47254954472416,5.01604010025063,2.48022598870056,0.928251729282517,1.37588594033295,1.7629179331307,1.93017127799736
ENSG00000030582,0.0861894367306524,0.0935220935220935,0.653677914658097,1.36190476190476,5.72477804681195,0.105384511053845,4.9400857095764,0.262006079027356,0.112812911725955
ENSG00000113368,0.121182798118685,0.11959211959212,0.100116050705231,0.719298245614035,0.572235673930589,0.308354808083548,0.297840777979232,0.134954407294833,0.220026350461133
ENSG00000171314,0.476314782726107,0.626274626274626,0.554231387252276,3.22130325814536,1.78773204196933,0.522311135223111,1.55966705126092,0.42370820668693,0.740283267457181
ENSG00000110987,0.0232013862321939,0.0137280137280137,0.168719871451527,0.13483709273183,0.522195318805488,0.00318730503187305,0.0221691115872754,0.0832826747720365,0.00527009222661397
ENSG00000114867,0.287350631230731,0.316701316701317,0.34243885020532,1.71829573934837,0.870056497175141,0.297165332971653,0.664084390967529,0.2,0.332345191040843
ENSG00000156531,0.0964286517991764,0.1002541002541,0.238484199250134,0.390977443609023,0.313962873284907,0.125525566255256,0.117768254491511,0.112462006079027,0.120223978919631
ENSG00000117450,0.594122015437586,0.553146553146553,1.02017496875558,7.85187969924812,2.29620661824052,0.247321307473213,1.52826767760013,2.01276595744681,0.879611330698287
ENSG00000069345,0.394693611179873,0.426360426360426,0.3663631494376,0.858395989974937,0.732849071832123,0.336430218364302,0.533706939179166,0.372644376899696,0.473484848484849
ENSG00000130313,0.348358350023629,0.305514305514306,0.447911087305838,0.627568922305764,2.64568200161421,0.416316289163163,1.58298994560738,0.26322188449848,0.434123847167325
ENSG00000075142,0.392173189009159,0.457941457941458,0.390242813783253,1.47669172932331,1.17836965294592,0.445408924454089,0.66367232569639,0.758054711246201,0.459321475625823
ENSG00000141741,0.251704660530639,0.300993300993301,0.312310301731834,0.762155388471178,0.657788539144471,0.454021429540214,0.528597329817043,0.249240121580547,0.304018445322793
ENSG00000103653,0.510655534802079,0.558393558393558,0.969916086413141,0.906265664160401,1.53026634382567,0.659297436592974,0.998351738915444,0.276595744680851,0.824604743083004
ENSG00000149923,0.335441186398722,0.385506385506385,0.405865024102839,1.2250626566416,1.34301856335755,0.443374474433745,0.990275259601121,0.282066869300912,0.448451910408432
ENSG00000145741,5.33991943650561,3.5970695970696,4.59587573647563,8.88571428571429,10.7643260694108,2.93238844432388,4.72210318114389,3.74224924012158,5.06126482213439
ENSG00000117222,0.100344307671535,0.12012012012012,0.11466702374576,0.238847117794486,0.135593220338983,0.102536281025363,0.0977418823141586,0.0893617021276596,0.130434782608696
ENSG00000130348,0.067803857146072,0.0661650661650662,0.353642206748795,0.231328320802005,0.196933010492333,0.0632035806320358,0.0697214438767101,0.0486322188449848,0.0696640316205534
ENSG00000042980,0.00256542970947634,0.0227700227700228,1.25781110515979,0.527568922305764,0.57546408393866,0.0577105655771057,0.117933080599967,0.0243161094224924,0.0126811594202899
ENSG00000103365,0.118054774174674,0.187737187737188,0.658900196393501,0.490977443609023,0.619854721549637,0.167706496677065,0.265617273776166,0.10273556231003,0.151185770750988
ENSG00000130816,0.358957625402255,0.386826386826387,0.225093733261918,1.20025062656642,0.753833736884584,0.466363759663638,0.264381077962749,0.138601823708207,0.453063241106719
ENSG00000156587,0.320003600603101,0.38049038049038,0.388859132297804,0.826315789473684,0.880548829701372,0.49376101993761,0.488791824625021,0.297872340425532,0.395915678524374
ENSG00000067066,0.808290388640097,0.901725901725902,1.7164345652562,1.52907268170426,1.41404358353511,0.949952529499525,1.11364760178012,0.377507598784195,0.986495388669302
ENSG00000008324,0.421293066588654,0.452694452694453,0.479423317264774,1.1062656641604,0.559322033898305,0.307880103078801,0.25391462007582,0.272948328267477,0.439558629776021
ENSG00000126860,0.416499763710421,0.576873576873577,0.119844670594537,0.876691729323308,0.681194511702986,0.261562457615625,1.29973627822647,0.209118541033435,0.384387351778656
ENSG00000132819,0.545176317033103,0.541992541992542,0.90037493304767,0.449624060150376,0.552058111380145,1.09717889597179,0.153041041701005,0.209118541033435,0.757081686429513
ENSG00000081189,0.00461327272318113,0.00438900438900439,1.77236207820032,3.2516290726817,2.12913640032284,0.0408924454089245,1.07985824954673,0.00668693009118541,0.00839920948616601
ENSG00000122483,0.0626955014965007,0.0818400818400818,0.132208534190323,0.324812030075188,0.230831315577078,0.086328495863285,0.134003626174386,0.0553191489361702,0.0792160737812912
ENSG00000172578,0.120192632265905,0.0891990891990892,0.292224602749509,0.932080200501253,0.372881355932203,0.0648989556489896,0.115543102027361,0.204863221884498,0.150691699604743
ENSG00000108010,0.142471363953462,0.156090156090156,0.165863238707374,0.649122807017544,0.486682808716707,0.17340295673403,0.257623207516071,0.121580547112462,0.18066534914361
ENSG00000175463,0.580799783963814,0.735042735042735,0.565970362435279,0.456390977443609,0.326876513317191,0.71592296215923,0.153700346134828,0.0930091185410334,0.743083003952569
ENSG00000162144,0.0924229808492922,0.0843150843150843,0.593867166577397,0.216791979949875,1.21065375302663,0.085446900854469,0.179660458216581,0.0474164133738602,0.108530961791831
ENSG00000256223,0.237032202893985,0.201069201069201,0.435948937689698,0.207268170426065,0.22679580306699,0.108300556083006,0.0242294379429702,0.0984802431610942,0.25395256916996
ENSG00000203710,0.0126696221617121,0.00580800580800581,0.441930012497768,0.0330827067669173,0.0556900726392252,0.0021700800217008,0.454013515740893,0.0340425531914894,0.00312911725955204
ENSG00000136573,0.0074712514346153,0.00765600765600766,1.1383681485449,0.192230576441103,0.12590799031477,0.00223789502237895,0.00230756551837811,0.00121580547112462,0.0107048748353096
ENSG00000100129,1.16855323266647,0.678348678348678,1.56007855740046,2.09548872180451,3.62389023405973,0.595280075952801,1.89525300807648,0.717325227963526,1.17720685111989
ENSG00000004534,0.283457479127754,0.306669306669307,0.515175861453312,1.18220551378446,0.635189669087974,0.351349518513495,0.353552002637218,0.283282674772036,0.331521739130435
ENSG00000172757,4.25420257893197,5.07514107514108,4.16273879664346,9.88646616541353,18.455205811138,5.89909127899091,10.2596835338718,2.47294832826748,4.7653162055336
ENSG00000204568,0.219659292931566,0.181665181665182,0.280128548473487,1.13233082706767,0.439870863599677,0.195442831954428,0.164331630130213,0.195136778115502,0.230401844532279
ENSG00000140403,0.321533856921034,0.398970398970399,0.167202285306195,0.202756892230576,0.493139628732849,0.113590126135901,0.164578869292896,0.194528875379939,0.23534255599473
ENSG00000170142,0.178792447734996,0.139161139161139,0.282762006784503,0.705263157894737,0.569007263922518,0.147768886477689,0.337481457062799,0.134954407294833,0.174242424242424
ENSG00000149925,0.540968112158787,0.560901560901561,0.794009998214605,1.24611528822055,2.47296206618241,0.37684795876848,1.67133673973957,0.120364741641337,0.931982872200263
ENSG00000102974,0.273578324369332,0.32000132000132,0.313783252990537,0.859398496240601,0.477804681194512,0.302387088023871,0.255892533377287,0.22370820668693,0.339426877470356
ENSG00000265241,1.01960078313117,1.10754710754711,0.979869666131048,2.84335839598997,1.95399515738499,1.17218228672182,0.94816218889072,1.47355623100304,1.07855731225296
ENSG00000196628,0.00380313702545176,0.00528000528000528,0.950946259596501,1.7796992481203,3.79418886198547,0.0671368506713685,0.374896983682215,0.0486322188449848,0.0205862977602108
ENSG00000163719,0.141413686792538,0.150843150843151,0.289501874665238,0.421553884711779,0.926553672316384,0.177607486776075,0.485330476347453,0.0978723404255319,0.19235836627141
ENSG00000124802,0.167293021581115,0.158070158070158,0.175906088198536,0.900250626566416,0.419693301049233,0.124169266241693,0.143233888247898,0.145288753799392,0.166666666666667
ENSG00000114446,0.210185206022009,0.180675180675181,0.617702196036422,0.64937343358396,0.258272800645682,0.118811881188119,0.140843909675293,0.272948328267477,0.192852437417655
ENSG00000183207,0.0877647005873484,0.106260106260106,0.134440278521693,0.697994987468672,0.274414850686037,0.105791401057914,0.136393604746992,0.10273556231003,0.102437417654809
ENSG00000134987,0.116907081936224,0.117480117480117,0.1514015354401,0.331077694235589,0.155770782889427,0.101586871015869,0.101450469754409,0.0668693009118541,0.136363636363636
ENSG00000081320,2.46465783018656,2.65033165033165,2.00763256561328,2.3265664160401,3.9410815173527,1.36138613861386,2.40151640019779,1.55683890577508,2.55088932806324
ENSG00000128050,0.105002587933479,0.0536910536910537,0.1794322442421,1.14010025062657,0.297013720742534,0.0661196256611963,0.0887588594033295,0.0838905775075988,0.114789196310935
ENSG00000119632,0.231068704007921,0.418836418836419,0.301017675415104,1.38270676691729,0.665859564164649,0.360775803607758,0.688478655018955,0.323404255319149,0.300559947299078
ENSG00000112343,0.237864842361095,0.278421278421278,0.564274236743439,0.372431077694236,0.95318805488297,0.306049098060491,1.03774517883633,0.179331306990881,0.246541501976285
ENSG00000071054,0.275311114611697,0.187209187209187,0.545929298339582,0.476691729323308,0.774818401937046,0.154550386545504,0.803362452612494,0.319756838905775,0.2949604743083
ENSG00000127837,0.144834259738506,0.154473154473154,0.21514015354401,0.730827067669173,0.492332526230831,0.190899226908992,0.240563705290918,0.12644376899696,0.191864295125165
ENSG00000213923,0.180300200283547,0.152922152922153,0.139930369576861,1.18095238095238,0.577078288942696,0.179302861793029,0.15732652052085,0.120364741641337,0.146080368906456
ENSG00000247982,0.00364561063978216,0.0035970035970036,1.42278164613462,0.0468671679197995,0.0605326876513317,0.0044757900447579,0.00931267512774023,0.00425531914893617,0.00576416337285903
ENSG00000112799,0.00596349888606342,0.00537900537900538,0.93813604713444,0.0491228070175439,1.25504439063761,0.00929065509290655,1.04054722268007,0.00547112462006079,0.00527009222661397
ENSG00000105568,0.338411683957063,0.330528330528331,0.510846277450455,0.899248120300752,0.879741727199354,0.401736064017361,0.538734135487061,0.197568389057751,0.451581027667984
ENSG00000172081,0.214753471206427,0.293106293106293,0.414658096768434,0.718796992481203,0.659402744148507,0.445612369456124,0.688396241964727,0.187841945288754,0.286231884057971
ENSG00000034510,18.0292999077345,13.3151833151833,10.2467416532762,38.9408521303258,71.8813559322034,14.5956869659569,35.757952859733,6.42310030395137,19.4296772068511
ENSG00000197061,1.5910840065711,1.45738045738046,1.99946438136047,20.5496240601504,1.94188861985472,1.26671639766716,0.406873248722598,1.04316109422492,1.37088274044796
ENSG00000044574,2.29311159619236,3.42177342177342,1.25214247455811,57.5002506265664,5.73769168684423,3.65468601654686,2.64067908356684,11.3240121580547,1.67341897233202
ENSG00000245532,2.39957692913563,2.31419331419331,1.81820210676665,21.5639097744361,15.2752219531881,5.25396717753967,45.4123125103016,7.59148936170213,2.96739130434783
ENSG00000166598,1.35970024979184,1.54978054978055,1.32628102124621,81.249373433584,6.64810330912026,1.65773769157738,2.08702818526455,6.06626139817629,1.18148880105402
